quizzes,solutions
000009763003718900040000100450901002730050009280040600000860000500000037102073840,815429763623718954947635128456981372731256489289347615374862591568194237192573846
561000400000580030020090007000078005000230046479001000300700092008960500057002063,561327489794586231823194657632478915185239746479651328346715892218963574957842163
010004050300820400890050060260000704008012090000300000100503680005790002400001039,712634958356829471894157263263985714578412396941376825129543687635798142487261539
900005023004900600080020070100792040400600051003001008670030800001508900020040530,917865423234917685586324179158792346492683751763451298675239814341578962829146537
070021900500400800020908063049170000700006005608000310005082000000003072030619040,876321954593467821124958763349175286712836495658294317465782139981543672237619548
300008000000150200627043005053070109008020007040890050870600090004500068001009003,315268974489157236627943815253476189198325647746891352872634591934512768561789423
050609700300000800260040015009107400600050000000004328085310090000092540030070001,154689732397521864268743915829137456643258179571964328485316297716892543932475681
009805004010000005006004920068092007053000200000017360000483000204000800030706019,329865174417239685586174923168392547753648291942517368691483752274951836835726419
002053906904001082000040730800000000020710065060200478580000090006300007007069010,712853946934671582658942731875436129429718365361295478583127694196384257247569813
904005270000091000023080000700160400000302005160009800509000164040700002080000053,914635278857291346623487591735168429498372615162549837579823164341756982286914753
030760290460000000028030007209300405040091030000800100650149002000000500180007063,531768294467912358928435617219376485845291736376854129653149872792683541184527963
000005092809210000004070510067300150403050600200904008500027403030008070701000000,176435892859216347324879516967382154483751629215964738598127463632548971741693285
000002000900600070430001602000025000602900004817030090190804500760010308004500700,576342981921658473438791652349125867652987134817436295193874526765219348284563719
200507000041060700063090082100300400029004005480200071600008230800105940070000050,298537614541862793763491582157386429329714865486259371615948237832175946974623158
900600820008073004054000017360150092020090050490000001000016530000204076030780000,973641825218573964654829317367158492821497653495362781742916538589234176136785249
060200870008006003530740900370900102014620080000030000401805600000010540000000020,169253874748196253532748916375984162914627385286531497421875639697312548853469721
620079080080060000009050210462908007000006100170030400300185002800004795004000000,621479583583261974749853216462918357935746128178532469397185642816324795254697831
900124000501007020040680903120960500087040006000800400003000670409236008250000000,938124765561397824742685913124963587387541296695872431813459672479236158256718349
603070000092801750800004100006902040050780000108006030000028009307150620040030001,613275498492861753875394162736912845954783216128546937561428379387159624249637581
070061000205479600609803000700000843000040007506008020000026190390500080004000205,478261359235479618619853472721695843983142567546738921857326194392514786164987235
040005300100600500860030400627400009900108003000060700001040057009201600030500820,742815396193624578865739412627453189954178263318962745281346957579281634436597821
430005700020090080008007046000600009950010068001040300670003205200054017090020000,439865721726491583518237946342678159957312468861549372674183295283954617195726834
008040701300090048070300056160200000009600075003008602052860009900400000400017503,698542731315796248274381956167259384829634175543178692752863419931425867486917523
900010360050873100002506087400350900028009040005087002010005290000600030070040006,987214365654873129132596487461352978728169543395487612816735294549628731273941856
100700304053000008070200690008001020500008003001345007680090100309012080002000005,126789354953164278874253691438671529567928413291345867685497132349512786712836945
090008250106020093400700006000169300015040002070300800940005010208400000030000007,793618254186524793452793186824169375315847962679352841947235618268471539531986427
030070080700300902000142060090600025602009030000085000108007090500400807370061004,234976581761358942985142763897634125652719438413285679148527396526493817379861254
070518090045009003000000016504090302009000000200730058000601000890045027312080400,673518294145269783928473516584196372739852641261734958457621839896345127312987465
060050700490030000000012605000901000003700086070300540050086017018500063240000900,162859734495637821837412695584961372923745186671328549359286417718594263246173958
400060008010305602052070090000008060080650400109204500020709040091080006070000031,437962158918345672652871394745198263283657419169234587326719845591483726874526931
192000050700800030038002106000047063080160900340080207000470080610300004000590000,192634758765819432438752196951247863287163945346985217523471689619328574874596321
067305200900008704380040000070980300040007658100026000620000409050010000090002160,467395281915268734382741596576984312249137658138526947621853479754619823893472165
003020068206708000507060040001609000850403000900100507410205900000000403700900082,193524768246798315587361249371659824852473691964182537418235976629817453735946182
820406001000700050060000003700602589450100020000390017603019002900804000018070000,825436791394721658167958243731642589459187326286395417643519872972864135518273964
010086347080900000600005002090500030037002105260004098000028000904000070871030506,519286347782943651643175982198567234437892165265314798356728419924651873871439526
007140050060809000321000000042003009100008006900000270700400302080001564003920081,897142653564839127321567948642753819175298436938614275716485392289371564453926781
000304870050000020306900041030409650004017009000805002140000000095001738207060000,912354876458176923376982541831429657524617389769835412143798265695241738287563194
208006009010090670700030005020000054039174006000580010300000400064009500070018002,258746139413295678796831245821963754539174826647582913382657491164329587975418362
069048350100000800008263090907350000020014007380029006506070280000000010003000409,769148352132597864458263791947356128625814937381729546596471283874932615213685479
100030089002580300007000002003910507000420068800600000900204700061090004205071030,156732489492586371387149652623918547579423168814657293938264715761395824245871936
004060809530901020006270040047059632000800900003000004600012000080005300010400057,724563819538941726196278543847159632261834975953627184675312498482795361319486257
029000600070240091000080040006050900080300250100798400001900503307510000040070060,429137685678245391513689742736452918984361257152798436861924573397516824245873169
800930000029480056310005002073006900050310004102007008040000001000090560000268070,865932147729481356314675892473826915658319724192547638946753281287194563531268479
000092080000507020609040500430080600070310050500060407280000009097403002004008010,753692184841537926629841573432785691976314258518269437285176349197453862364928715
600000075905804010000100802007035000000008130400200006509400020078090300340060908,681329475925874613734156892817635249256948137493217586569483721178592364342761958
204900007007304918000605040000002081908000450020510009000007100053000006189200030,234981567567324918891675243375492681918763452426518379642837195753149826189256734
000006900050238700073500060006900300910000072708410090020001605090004800304080000,482176953659238714173549268246957381915863472738412596827391645591624837364785129
150900003078002600900031704510000000007020905030604002403007019000018000060000240,154976823378542691926831754512789436647123985839654172483267519295418367761395248
040020090100036750800905002000000109734500200080004007507308400360401080090600000,645127893129836754873945612256783149734519268981264537517398426362471985498652371
000913806040706503008500100103070902006000004700820000010060000805490060020000457,572913846941786523368542179153674982286359714794821635417265398835497261629138457
010480002000090000035017960960503000704900050003871400028600034500000020096000800,619485372872396541435217968961543287784962153253871496128659734547138629396724815
006032009008001560090080204029740050001859000730000400670200140100007002050300800,516432789248971563397685214829743651461859327735126498673298145184567932952314876
000905071180602030002030640000700090030208000054000102900400000071006500803071460,346985271187642935592137648218754396639218754754369182965423817471896523823571469
700000420420005860030900000003482006980030005100050700060378050804290010000001600,715863429429715863638924571573482196986137245142659738261378954854296317397541682
307906018008412070020000000902078001006004500050000093400265080009130640100000000,347956218598412376621783954932578461816394527754621893473265189289137645165849732
005030064967050020400008100010900607206005301000107045000704000008092500309000008,185239764967451823432678159514923687276845391893167245651784932748392516329516478
027010530001008009000000402050073200040806000200049681005060003390005040600902807,927614538431258769568397412856173294149826375273549681785461923392785146614932857
080002000021709350000300708530040206200003090007090400300508007970160805004000010,783452169621789354495316728539841276248673591167295483316528947972164835854937612
060100592000006430032080007005030280004500000078090104500200340719064000000000009,867143592951726438432985617195437286624518973378692154586279341719364825243851769
000453006100700090003900720007008000596001040002000301030090407648020005005000018,729453186164782593853916724317248659596371842482569371231895467648127935975634218
016080750280901030400070901609020000040700108030005000095006004008049200000830060,916384752287951436453672981679128345542763198831495627395216874768549213124837569
090300000500004603200000001314060708900010305006080040007049056800721009020500000,691372584578194623243658971314265798982417365756983142137849256865721439429536817
000010008490520070007900003009003600348070052201450080030100064850006000000040700,625317498493528176187964523579283641348671952261459387732195864854736219916842735
053760890700403060020089000005002600800000500600000037009350010070608204004010380,453761892798423165126589473935172648847936521612845937289354716371698254564217389
806007005000009740000500030005370019200004000010625000143900006080040000079006023,826437195351269748794581632465378219238194567917625384143952876682743951579816423
040050073065040800002876040000089200030700001006103900000290008104000590028000360,841952673765341829392876145517489236239765481486123957653294718174638592928517364
105380079407005000020004610700020100039076004000003097080009030900060502240000081,165382479497615328328794615754928163839176254612453897581249736973861542246537981
000607002000012580035409000700000090003000154140020006080000701609030840010760003,891657432467312589235489617756143298923876154148925376382594761679231845514768923
700490200000007010053620008012000905560000173000080004046910000070304090809500060,781493256624857319953621748412736985568249173397185624246918537175364892839572461
030000050072360198800107064006004083910080000000000270309050600050600410007040000,631498752472365198895127364726514983913782546584936271349851627258673419167249835
003005000890370050004000607070020090002610540010590006006000900020408301080159200,763245819891376452254981637675824193932617548418593726146732985529468371387159264
007508000860400020009023100004005302070096010010000970200001857500080603030604000,127568439863419725459723186984175362372896514615342978246931857591287643738654291
020030500008904020170005006005100674006500801800300009034002000960000087001700490,429637518658914723173285946395128674246579831817346259734892165962451387581763492
210907030900040620004008050378020000040000012000500908003000780000403061100075400,216957834985341627734268159378129546549786312621534978493612785857493261162875493
000406052170000000200008006004850130300907400080040060007100000400030209960200580,839416752176523894245798316694852137351967428782341965527189643418635279963274581
001204063607000900050008010809001600530009740070050280008600002002013094390400000,981274563647135928253968417829741635536829741174356289418697352762513894395482176
906503000140060050003040870054970002030601408819000000000005030287000009000420601,976583124148762953523149876654978312732651498819234765461895237287316549395427681
030208600129006070006050000003100864200090057000847092080700001402000030900010405,534278619129436578876951243793125864248693157651847392385764921412589736967312485
090300201040576803007000000500040907000153000080600040009702300063809520108000060,695384271241576893837921456516248937974153682382697145459762318763819524128435769
098070204100080300400012079046009501203600098001200400039700000800400600570003000,398576214127984356465312879746839521253641798981257463639728145812495637574163982
410000300003090008008000712076030085090200000004968000300500061109470050602800409,415782396723691548968345712276134985891257634534968127347529861189476253652813479
821030060600000870000500003000860700760001002085902040900754200302000001040100000,821437965653219874497586123234865719769341582185972346916754238372698451548123697
059042006006000020000003107608270000037810490100004700020095080061030005800000340,759142836316587924284963157648279513537816492192354768423795681961438275875621349
090000020060012058048900037000306700105004600002500080400009003810047009700680200,591738426367412958248965137984326715135874692672591384426159873813247569759683241
300060010760408000890530007019050406400902003070000020608093040002000130000080005,325769814761428359894531267219357486486912573573846921658193742942675138137284695
700090500003807060294300001000502000010009004509010307300080700001060903068400205,786194532153827469294356871637542198812739654549618327325981746471265983968473215
080060700090001045040705698000043920000006001013270500705034000000802006008900302,582469713697381245341725698856143927274596831913278564725634189139852476468917352
000036094020004607070590030040080501765001003003270000538400000010000902004060080,851736294329814657476592138942683571765941823183275469538429716617358942294167385
000036910800540007000800000580900134790100602030084000007000201640091500203000060,425736918861549327379812456586927134794153682132684795957368241648291573213475869
102059080080301000500007640040702090309605002006010000031500008670090004004080320,162459783487361259593827641845732196319645872726918435231574968678293514954186327
500008090000920006031407502802003000103040800600000071054071003060500017009600400,526318794487925136931467582872153649193746825645289371254871963368594217719632458
080040163300800094050000720530608000002700005061002480000000307100406900900571000,287945163316827594459163728534698271892714635761352489645289317178436952923571846
008617400003200068704000900400906080125040000000000305000073196051060000070009020,298617453513294768764835912437956281125348679689721345842573196951462837376189524
100256004000890036200000010090524700604900820570060300050430000380009000407000000,138256974745891236269347518893524761614973825572168349951432687386719452427685193
800002074030000180079400305603025009904080050000001600005209847000300260001076000,856132974432597186179468325683725419914683752527941638365219847798354261241876593
000193008486200000010000075002819004740000010059002030035000060600085009200074503,527193648486257391913468275362819754748536912159742836835921467674385129291674583
000802003010350260007600008009200840300000106480519070640107029002000000850000034,564872913918354267237691458179263845325748196486519372643187529792435681851926734
073000500640500091090078020020730054800260003000004009019002400080300607305100000,273916548648523791591478326926731854854269173137854269719682435482395617365147982
400328000000000009053070410900800074140000250006100000070405608602093000010006390,491328765267541839853679412935862174148937256726154983379415628682793541514286397
007300008458002900290605010000003004600008793804060020000500300010009042000071589,167394258458712936293685417579123864621458793834967125982546371715839642346271589
803500410020600090507102006040710003200900080001005600400329005356000004000000078,863597412124683597597142836649718253235964781781235649478329165356871924912456378
700800056010904038034002010029007000600401097300600800008009170051030064000000002,792813456516974238834562719129387645685421397347695821468259173251738964973146582
400010000520600809009020007000000004680050020001402360956007108103800400800390500,468719253527634819319528647235176984684953721791482365956247138173865492842391576
040086052102430600070000100008053020094000503600000007003900070000015980001702040,349186752152437698876529134718653429294871563635294817563948271427315986981762345
080006400026073001005290070000007000708020390543010000070402530000000106309500200,987156423426873951135294678692347815718625394543918762871462539254739186369581247
080000000600023597790010804004000050059280061108040003005430700026009000400050120,583794612641823597792516834274361958359287461168945273915432786826179345437658129
080001600006050300130002840590083001007400000008279053000700009200000060450130020,782341695946857312135962847594683271327415986618279453861724539273598164459136728
000000090401005006823006007300792100050010048070504900048200000000061050609007430,765128394491375286823946517384792165952613748176584923548239671237461859619857432
000000906004836000072004005100050097730000800480709260090427030360001020008500010,813275946954836172672194385126358497739642851485719263591427638367981524248563719
006070010000032004139650080020460050010000706805000340570803000000000902400010800,246978513758132694139654287327469158914385726865721349572893461681547932493216875
410009020000000635507080009130000064009000008020657000300046901001200080000730540,413569827298174635567382419135928764679413258824657193352846971741295386986731542
009200480008060032047010005026040310050007040980000006103050000400800600060093057,639275481518964732247318965726549318351687249984132576193756824475821693862493157
050402930000000074700306100640703509000245800080010000390800020206000790008001600,851472936963158274724396185642783519139245867587619342395867421216534798478921653
090087060004500300012400090020630401005000780000015002049026100800904603070000800,593187264684592317712463598927638451135249786468715932349826175851974623276351849
200001908006000070504060123070005041090870600008023050003017000000900005460050310,237541968916382574584769123372695841195874632648123759853417296721936485469258317
040020087807000500300005460000608090029070300530040100076409000001003059000810620,145326987867194532392785461714638295629571348538942176276459813481263759953817624
580100230003807040900600700406008090000000305000300070070060420029005600041020089,587149236263857941914632758436578192798214365152396874875961423329485617641723589
000021000000690007100000804928005001060000375370064020004010009800006030010573080,786421593543698217192357864928735641461289375375164928634812759857946132219573486
503006800800045200001903064002100035006050790100000008024608000700320000090070040,543216879869745213271983564982167435436852791157439628324698157715324986698571342
503009020002006001010400857200150000036000000100003004940070602805060010067800009,583719426472586931619432857294157368736248195158693274941375682825964713367821549
900068003031000060005709800070305082090006510042900070600803200200000035700410000,927168453831524769465739821176345982398276514542981376619853247284697135753412698
004600005801900700020058341930007060000020500006300408060000800708501090002034010,374612985851943726629758341935487162487126539216395478163279854748561293592834617
000000079005702100090405000400000300000008205320069080700003061040680950060120007,214836579635792148897415623458271396976348215321569784782953461143687952569124837
916020080800003056007000400073502960054900700000140000090208001400009803060010020,916425387842793156537861492173582964254936718689147235395278641421659873768314529
070200104308001090060090075000560000437000600010037082004028903100600500009000021,975286134348751296261493875892564317437812659516937482754128963123679548689345721
800965400400080020306720000905006070021500600000007810060000280200001053093040700,812965437479183526356724198985416372721538649634297815167359284248671953593842761
006000917000300080702040056094006035001800709050402000100000003060078120045109000,436285917519367482782941356894716235621853749357492861178624593963578124245139678
041000905003001600200800107005023000000740002600009080300172000502006304768005090,841367925973251648256894137485623719139748562627519483394172856512986374768435291
005709002010000407400060300609000005120093080040820090700610920030050100800400076,365749812912385467478261359689174235127593684543826791754618923236957148891432576
030009278080040000506000030600078054700200160059403000010500709000010600900827005,431659278287341596596782431623178954748295163159463827812536749375914682964827315
400819000002000047300070600580000073061704058009020010690000020047096380000105000,476819532912653847358472691584961273261734958739528416695387124147296385823145769
026001904300820005007000680008059360094000007500200000010095400460700100002300076,826571934349826715157943682278459361694138257531267849713695428465782193982314576
100030400095040000800020075020001300940500680681000000306059000250013907000807020,162735498795148236834926175527681349943572681681394752376259814258413967419867523
000510007600070042080094036806400003190057800007903000072000061901030058400000200,324516987619378542785294136856421793193657824247983615572849361961732458438165279
810054600504360007000000020009500300207018504000009062076200001900000803001945000,812754639594362187763891425649527318237618594158439762476283951925176843381945276
041000052395600000800301000000503074057940160060012900020007498030000000004080700,641879352395624817872351649189563274257948163463712985526137498738496521914285736
030790085820000000007005413400009700900200650062030000050084007010060390000001028,134796285825413976697825413481659732973248651562137849259384167718562394346971528
030049060009610007800020100065700200700031006400000058071008009002093405500000380,137849562249615837856327194965784213728531946413962758371458629682193475594276381
200000007607034900014050030820560400000809600003000090008040302096210500450080000,235698147687134925914752836829563471741829653563471298178945362396217584452386719
150208000200000984047006500060900000503060000900501740702080403004002600080073002,159248367236715984847396521461927835573864219928531746712689453394152678685473192
001080005030009640004307029000040000020005307108600000500076402007908501609002800,961284735732519648854367129395741286426895317178623954583176492247938561619452873
041300059090010000060004208137520000006007090000080503003658000000000430059740061,841362759792815346365974218137529684586437192924186573413658927678291435259743861
490030100300584070006000080800900000000600005007001236030427500625090740000000901,498736152312584679576219384863952417241673895957841236139427568625198743784365921
079500402005080060160003790003470000210000050000920130054367008000800609082000070,379516482425789361168243795593471826217638954846925137954367218731852649682194573
000500000000930807060080319005703040480000270002000006700061024800050031029004600,938517462214936857567482319695723148481695273372148596753861924846259731129374685
004700600050002000089100423060300080002409071000005300600003104090084005003200700,214738659356942817789156423465317982832469571971825346628573194197684235543291768
003019000450780300690000140000390782000001000500020610980002005012074008740960030,273419856451786329698253147164395782827641593539827614986132475312574968745968231
020380070000000900001746020250000690003490007840000105064500000180000306705201800,526389471478152963391746528257813694613495287849627135964538712182974356735261849
370200800801043005000160030700000086104637520002005001000002000605800000090000743,376259814821743965549168237753921486184637529962485371417392658635874192298516743
240580067076010050009002010003046870000007321820000000060005004030109000010430095,241583967376914258589672413153246879694857321827391546968725134435169782712438695
000000180500032607006807093005700904010300578002090000480060000060400031001903402,327649185598132647146857293635718924914326578872594316483261759269475831751983462
904708002007004036000000009309547080010920500400016200030060000500001468700200015,964738152257194836183652749329547681618923574475816293831465927592371468746289315
002500100709000243800030060000046500001207006300980000000073009940100308500860402,632594187759618243814732965287346591491257836365981724128473659946125378573869412
300000000026075090010080435800100069504002800090003200050098001700020006108004050,385419627426375198917286435832147569574962813691853274253698741749521386168734952
024010065008230070900008000700890000010005230000600084005070400193400600060300120,324917865658234971971568342742893516816745239539621784285176493193482657467359128
710600020080012500060004903950080000070403205200060709801700000045008300300940060,713659824489312576562874913954287631176493285238561749891736452645128397327945168
305080090000302001049600003003000800206040970800015002470020508500100040008000006,325481697687392451149657283753269814216843975894715362471926538562138749938574126
000620080069000050000149760000810602401000030026007400080270095500001300310500800,743625981169738254258149763935814672471962538826357419684273195597481326312596847
760003040084000500009070008400600785600001900052300001030090020205100690007004800,761853249384912576529476318413629785678541932952387461836795124245138697197264853
500200104004070060619000030900640300073015000005087400008439076002008910000700005,537296184824173569619854732981642357473915628265387491158439276742568913396721845
006480070030029401000000069010300800020000597500062000000740010180005030904108750,296481375735629481841573269419357826623814597578962143352746918187295634964138752
010406000402800009080700030060000072204300180008060950071089603000513200900000005,317496528452831769689725431165948372294357186738162954571289643846513297923674815
007290000100008090400150000070903200085072600030005409002600705000001843010700060,357296184126348597498157326674913258985472631231865479842639715769521843513784962
270005800903000600000000412020360004058209001000150080640007000501900003000480906,274615839913842675865793412127368594458279361396154287649537128581926743732481956
601092030003710009200500700015200906000430007480006001040080000000007582730005600,671892435853714269294563718315278946926431857487956321542689173169347582738125694
803000000005806940006120075504030100000590000791204000060000308010050200000762009,873945621125876943946123875584637192632591784791284536267419358419358267358762419
030070485206100009040083200517009040000000002000504031094050100600002800850730060,139276485286145379745983216517329648463817592928564731394658127671492853852731964
075060000040720809903400062601080000020301570000600380860004130002850900700000000,275968413146723859983415762631587294428391576597642381869274135312856947754139628
706001900080000300100240805900000003070150020240700006000093004524800000301060507,756381942482975361139246875918624753673159428245738196867593214524817639391462587
600040901090063805080007400000001046409070020502600300020008003105700080870250010,657842931294163875381597462738921546469375128512684397926418753145736289873259614
000000490000326070506000003040510700002609180907008000061900025209005800800043001,723851496194326578586794213648512739352679184917438652461987325239165847875243961
200496003000000020047010080395780006020060007100200500680023104000109005000070900,218496753963857421547312689395781246824965317176234598689523174732149865451678932
480200601600400059059700083000000000060908740070136008030600100100009032900004000,483295671617483259259761483892547316361928745574136928738652194146879532925314867
300001902095070008008503070800000109000046030504080267006900000710020000400005623,347861952695472318128593476862357149971246835534189267256934781713628594489715623
400000869100040003700950010060000491800306070025070000000013020540820600093007008,452731869189642753736958214367285491814396572925174386678413925541829637293567148
310906080600300090080150700294700000000060004000018250900020007040607001502040003,315976482627384195489152736294735618158269374736418259961523847843697521572841963
002057940010006000840013700075002003200000678030100004900700830100905020006040010,362857941517496382849213765475682193291534678638179254954721836183965427726348519
001050043700009205000000060905203100630807000210000600006008420009745000308026907,891652743763489215452371869985263174634817592217594638576938421129745386348126957
207000900050100380090600402002706098940003006008005100760039050501070000080000204,217384965456192387893657412132746598945813726678925143764239851521478639389561274
200100005009287000418000300701800409003000650020593800305008060060942010000060700,276134985539287146418659327751826439983471652624593871395718264867942513142365798
007180900040300800900670200800031000029000150063005004052046010004820000390000060,537182946246359871981674235875431629429768153163295784752946318614823597398517462
000009080690014250732600900000580409060300000901400600206000508400000007053900020,145239786698714253732658941327586419564391872981472635276143598419825367853967124
700003910024060000800041002603070500005800047001009086000004708308520100960030020,756283914124965873839741652683472591295816347471359286512694738348527169967138425
805009710700403806060000023020007060009840000400050091001700009080600000200901537,835269714792413856164578923523197468619842375478356291351724689987635142246981537
000750008000091530003200009984002100010800750020030900852010006100684000049000070,491753628268491537573268419984572163316849752725136984852917346137684295649325871
600000020080300004300100795810200000409018007070005003050903081000042000940570600,691754328587329164324186795815237946439618257276495813752963481163842579948571632
309080005400260018010430200060701030943000002070000580000010040500890700002000609,329187465457269318618435297865721934943658172271943586796512843534896721182374659
709010000020374800080002450506040010034009780000260009008736000070980300001005000,749518632625374891183692457596847213234159786817263549958736124472981365361425978
002000570803920000470108000600030010017005360040006902900460057068300400020000003,192643578853927146476158239689234715217895364345716982931462857568379421724581693
010040008039006500600209470900685030000000080064702100300100092200364710057000000,712543968439876521685219473971685234523491687864732159346157892298364715157928346
600300809000006050258900060009405380005800294030000001040210007070063400002090600,617352849493186752258947163129475386765831294834629571546218937971563428382794615
004030000509002100020940607070400359010300060000098700003050000850600902092800014,784136295569782143321945687278461359915327468436598721143259876857614932692873514
047200060800030240000510800020007900089000056500001400030040090200300100050862370,347298561815736249692514837423657918189423756576981423738145692264379185951862374
091400007060170520500003906002004000700610008040500003016000070457008030800090040,291456387368179524574823916682934751735612498149587263916345872457268139823791645
460002010207500806100900030070080000005060209000007540580309600093020004040601080,469832715237514896158976432974285361815463279326197548581349627693728154742651983
090840002305007008006309000800600040170205900630004010000000701020018405507060030,791846352345127698286359174859671243174235986632984517468593721923718465517462839
500080407040270000700063850489006002103000780000000006007001000891030604600000530,536189427948275163712463859489756312163924785275318946357641298891532674624897531
900003070007600008080905130002080340074000059103002800710039006400050090060040502,941823675537614928286975134692587341874361259153492867715239486428156793369748512
010002094030075080684010050052000900007004600803090070900150200026800007500306000,715682394239475186684913752452768931197534628863291475948157263326849517571326849
102300498050600070047001000000020900480060001030890065000259037600700040020400800,162375498958642173347981256576123984489567321231894765814259637693718542725436819
200000000740008930006451200087930010090010000060070350000006002000083470415009060,258397146741268935936451287587932614394615728162874359873146592629583471415729863
300500690049602103087000050006030000701060028050007040000200000038054001004301509,312548697549672183687913452426839715791465328853127946175296834938754261264381579
031500060940003805000708010502000043086009700009070200103050000700021008050060094,831592467947613825625748319572186943486239751319475286193854672764921538258367194
003009000706540008892360010000004050280010070570830204900000000005200300040671009,453189762716542938892367415639724851284915673571836294927453186165298347348671529
020190300100000005509074002904250000306019070018000030002040006405938100700006080,627195348143682795589374612974253861356819274218467539832741956465938127791526483
009000000503608700810000640600007000700031280020405310005740102090023005000010890,269174538543698721817352649631287954754931286928465317385749162196823475472516893
040218000500007003060000780004000506900384071020900000002005319300600040008790602,743218965589467123261539784834172596956384271127956438672845319395621847418793652
020560071407009060900800003006000187008150090000030200009210005701000030030047000,823564971417329568965871423356492187278156394194738256689213745741985632532647819
002706000080234069300081005075000080040020530803090027000508100106070002900300600,492756318581234769367981245275143986649827531813695427724568193136479852958312674
000000002050090700600504103063007005000200008904100620301008006090073080072601040,439716852158392764627584193263847915715269438984135627341928576596473281872651349
095760081001000000387005004000000300500024106602070059904150003070900400100600028,495763281261489537387215694718596342539824176642371859924158763876932415153647928
000079680800200004407510002000000913015000000029006700002007100036095000904300850,253479681891263574467518392648752913715934268329186745582647139136895427974321856
061030050307200004000650018500300709029186000000090000074009180080020006036000542,861934257357218694492657318518342769729186435643795821274569183185423976936871542
039000006000302740708150020000009004310605070000430860450010002806700530020008090,239847156561392748748156923685279314314685279972431865457913682896724531123568497
060035000040009705790260030004027800000906210300800009650000000001000587870010024,168735942243189765795264138914327856587946213326851479652478391431692587879513624
970021300628400700500000060302006080005300200160048000001580097080000043400070001,974621358628435719513897462392756184845319276167248935231584697789162543456973821
070980051012063080950001040000010090004020605307400020805002700000090830060700000,673984251412563987958271346526817493184329675397456128835142769741695832269738514
007042609001007005502060780070081090605073840100000006300025000090006208000000104,837542619961837425542169783473681592625973841189254376318425967794316258256798134
020008654010000009706002080150027000009005208300400071060703000508096000400500360,923178654815634729746952183154827936679315248382469571261743895538296417497581362
060031400542090100001000006104300090089025000050004760906000003700249050000860002,867531429542698137391472586174386295689725314253914768926157843738249651415863972
059000020602400078000053000908060000500000130043097006010006052000080407276900010,459678321632419578781253694928361745567824139143597286814736952395182467276945813
600071589050400012010060370400020930270013050100005000002780046009050000000006800,624371589357498612918562374485627931276913458193845267532789146869154723741236895
040180006920000005000049080801053702000600000097010030003970460074005300680020010,345182976928736145716549283861453792432697851597218634253971468174865329689324517
803900025100800907006724000000003080647080010080260700052000603000350049901000200,873916425124835967596724831219473586647589312385261794452198673768352149931647258
090000008803600490714005002300709000008021046260500000000804060029000300000003715,692437158853612497714985632345769821978321546261548973137854269529176384486293715
090800134600000000002030509700040903000067080014500020005680012830470600900053000,597826134643915278182734569768241953259367481314598726475689312831472695926153847
008062000040800030500009201700003900680100502001520000900300054370201000006074100,138762495249815637567439281725643918683197542491528376912386754374251869856974123
004090001750006090803500000000087109010602300000001640069003705087100020030405008,624798531751236894893514276246387159915642387378951642469823715587169423132475968
950284000000070000017050062078400103163000000290500870000900020305760008020030045,956284731432671589817359462578426193163897254294513876681945327345762918729138645
000210005079080000300006020005020410906500030100307509800090000600700142002604070,468213795279485361351976824735829416986541237124367589847192653693758142512634978
030020054047100006900030870006902000000050302809000010003041500001065489080207000,138726954547189236962534871356912748714658392829473615693841527271365489485297163
000204000148000050300095080000050071407803560029060800953607000070000040600012003,795284316148376952362195487836459271417823569529761834953647128271938645684512793
100000800809650470000904001035000040000200300900000268001362000006100590482007030,164723859829651473753984621235816947648279315917435268591362784376148592482597136
200009500050010907000460180004397000192040003007500060300004070080650000000900218,218739546456218937973465182564397821192846753837521469329184675781652394645973218
007300800050819700040002000070006400002080015009500030008045206700203001501060090,917354862256819743843672159175936428632487915489521637398145276764293581521768394
090050000000007023504000190806310000350006008072409050067190200201060700000800040,793251864618947523524638197846315972359726418172489356467193285281564739935872641
080000300001047002700860000002005004950630010017009080203780650040300700600500090,486251379531947862729863145862175934954638217317429586293784651145396728678512493
300400090817002504045701000003500708081003002020090060000240600006017250000000080,362485197817962534945731826693524718581673942724198365158249673436817259279356481
084000090107009052005000308070900020008040001200510003802400570000061004603007080,384125697167389452925674318471936825538742961296518743812493576759861234643257189
000032040004000061369105008890300000047006039600708100000900500070000216182000403,718632945254879361369145728891354672547216839623798154436921587975483216182567493
030709500008000600760200300001800920800043000570901068910007200020106050400530007,134769582258314679769258341641875923892643715573921468915487236327196854486532197
703080600409000107000040028037420000950003204100005006008130905500009080000600012,723581649489362157615947328837426591956813274142795836278134965561279483394658712
020057006800400730490062000064000010300040200500108000010093028000600005748500009,123857946856419732497362581964275813381946257572138694615793428239684175748521369
051900040600087000309001005080000403093060000506020008000093027700610590042800100,851936742624587319379241685287159463493768251516324978165493827738612594942875136
380010200005000800400360009108095007036704020200000400900023068073400100010009050,389517246765942813421368579148295637536784921297631485954123768873456192612879354
003001000784000600000894023040530070190000040056000980070043009000608017801002500,923761458784325691615894723248539176197286345356417982572143869439658217861972534
030100806104078000090000050800010305900607000410000072025081090300409000000230608,537192846164578239298346751872914365953627184416853972625781493381469527749235618
108400507000509000500060230400300006065800070002010805019734002070600008300000090,198423567623579481547168239481357926965842173732916845819734652274695318356281794
000205600300000080017063094500046073100380250000000009083004000420958007609000100,948275631365491782217863594592146873174389256836527419783614925421958367659732148
